-0,81699; -1,22463; 98,4079; -5,43335; 
-0,829191; -1,21539; 98,3531; -5,52308; 
-0,841298; -1,20601; 98,2974; -5,61262; 
-0,85331; -1,19649; 98,2409; -5,70196; 
-0,865227; -1,18683; 98,1834; -5,79109; 
-0,877046; -1,17703; 98,125; -5,88003; 
-0,888767; -1,16709; 98,0658; -5,96876; 
-0,900388; -1,15701; 98,0057; -6,05728; 
-0,911907; -1,14679; 97,9446; -6,14558; 
-0,923323; -1,13643; 97,8827; -6,23368; 
-0,934635; -1,12593; 97,82; -6,32156; 
-0,945841; -1,1153; 97,7563; -6,40922; 
-0,95694; -1,10453; 97,6918; -6,49666; 
-0,967931; -1,09362; 97,6264; -6,58387; 
-0,978812; -1,08257; 97,5601; -6,67086; 
-0,989582; -1,07139; 97,493; -6,75762; 
-1,00024; -1,06007; 97,425; -6,84415; 
-1,01078; -1,04862; 97,3561; -6,93045; 
-1,02121; -1,03703; 97,2863; -7,01651; 
-1,03152; -1,0253; 97,2158; -7,10233; 
-1,04172; -1,01345; 97,1443; -7,18792; 
-1,05179; -1,00145; 97,072; -7,27326; 
-1,06175; -0,989329; 96,9988; -7,35836; 
-1,07158; -0,97707; 96,9248; -7,44321; 
-1,08129; -0,964678; 96,85; -7,52782; 
-1,09087; -0,952153; 96,7743; -7,61217; 
-1,10033; -0,939497; 96,6977; -7,69627; 
-1,10966; -0,926708; 96,6204; -7,78012; 
-1,11886; -0,913789; 96,5421; -7,86371; 
-1,12794; -0,900738; 96,4631; -7,94705; 
-1,13688; -0,887557; 96,3832; -8,03012; 
-1,14569; -0,874246; 96,3025; -8,11293; 
-1,15436; -0,860806; 96,2209; -8,19548; 
-1,1629; -0,847236; 96,1386; -8,27777; 
-1,17131; -0,833537; 96,0554; -8,35978; 
-1,17957; -0,819709; 95,9714; -8,44153; 
-1,1877; -0,805754; 95,8865; -8,52301; 
-1,19569; -0,791671; 95,8009; -8,60422; 
-1,20353; -0,77746; 95,7145; -8,68515; 
-1,21124; -0,763123; 95,6272; -8,76581; 
-1,21879; -0,748659; 95,5392; -8,84619; 
-1,22621; -0,73407; 95,4503; -8,92629; 
-1,23348; -0,719354; 95,3606; -9,00611; 
-1,2406; -0,704513; 95,2702; -9,08566; 
-1,24757; -0,689548; 95,1789; -9,16491; 
-1,25439; -0,674458; 95,0869; -9,24389; 
-1,26105; -0,659244; 94,994; -9,32258; 
-1,26757; -0,643906; 94,9004; -9,40098; 
-1,27393; -0,628445; 94,806; -9,4791; 
-1,28014; -0,612861; 94,7108; -9,55693; 
-1,28619; -0,597155; 94,6149; -9,63446; 
-1,29208; -0,581327; 94,5181; -9,71171; 
-1,29782; -0,565377; 94,4206; -9,78866; 
-1,30339; -0,549305; 94,3224; -9,86532; 
-1,3088; -0,533113; 94,2233; -9,94168; 
-1,31405; -0,516801; 94,1235; -10,0178; 
-1,31914; -0,500368; 94,023; -10,0935; 
-1,32406; -0,483816; 93,9217; -10,169; 
-1,32881; -0,467145; 93,8196; -10,2442; 
-1,3334; -0,450355; 93,7168; -10,3191; 
-1,33782; -0,433446; 93,6132; -10,3936; 
-1,34207; -0,416419; 93,5089; -10,4679; 
-1,34615; -0,399274; 93,4039; -10,5419; 
-1,35005; -0,382012; 93,2981; -10,6155; 
-1,35379; -0,364634; 93,1916; -10,6889; 
-1,35735; -0,347138; 93,0843; -10,762; 
-1,36073; -0,329527; 92,9763; -10,8347; 
-1,36394; -0,311799; 92,8676; -10,9072; 
-1,36696; -0,293957; 92,7582; -10,9793; 
-1,36981; -0,275999; 92,648; -11,0512; 
-1,37248; -0,257927; 92,5372; -11,1227; 
-1,37497; -0,23974; 92,4256; -11,1939; 
-1,37728; -0,22144; 92,3133; -11,2648; 
-1,3794; -0,203026; 92,2003; -11,3354; 
-1,38134; -0,184499; 92,0866; -11,4057; 
-1,38309; -0,165859; 91,9722; -11,4757; 
-1,38466; -0,147106; 91,8571; -11,5454; 
-1,38603; -0,128242; 91,7413; -11,6147; 
-1,38722; -0,109266; 91,6248; -11,6838; 
-1,38822; -0,0901786; 91,5076; -11,7525; 
-1,38902; -0,0709802; 91,3897; -11,821; 
-1,38964; -0,0516713; 91,2712; -11,8891; 
-1,39006; -0,032252; 91,1519; -11,9569; 
-1,39028; -0,0127229; 91,032; -12,0244; 
-1,39031; 0,00691579; 90,9115; -12,0916; 
-1,39014; 0,0266636; 90,7902; -12,1584; 
-1,38978; 0,0465198; 90,6683; -12,225; 
-1,38921; 0,0664838; 90,5457; -12,2912; 
-1,38845; 0,0865548; 90,4225; -12,3572; 
-1,38748; 0,106732; 90,2986; -12,4228; 
-1,38631; 0,127015; 90,174; -12,4881; 
-1,38494; 0,147403; 90,0488; -12,5531; 
-1,38336; 0,167896; 89,9229; -12,6177; 
-1,38158; 0,188492; 89,7964; -12,6821; 
-1,37959; 0,209191; 89,6693; -12,7462; 
-1,3774; 0,229992; 89,5415; -12,8099; 
-1,37499; 0,250895; 89,4131; -12,8733; 
-1,37238; 0,271898; 89,2841; -12,9365; 
-1,36955; 0,293002; 89,1544; -12,9993; 
-1,36652; 0,314205; 89,0241; -13,0617; 
-1,36327; 0,335507; 88,8931; -13,1239; 
-1,35981; 0,356906; 88,7616; -13,1858; 
-1,35613; 0,378403; 88,6294; -13,2474; 
-1,35224; 0,399997; 88,4967; -13,3086; 
-1,34813; 0,421686; 88,3633; -13,3695; 
-1,34381; 0,443471; 88,2293; -13,4302; 
-1,33926; 0,465349; 88,0947; -13,4905; 
-1,3345; 0,487322; 87,9595; -13,5505; 
-1,32952; 0,509387; 87,8236; -13,6102; 
-1,32431; 0,531545; 87,6872; -13,6696; 
-1,31888; 0,553794; 87,5503; -13,7287; 
-1,31323; 0,576133; 87,4127; -13,7874; 
-1,30736; 0,598563; 87,2745; -13,8459; 
-1,30126; 0,621082; 87,1358; -13,9041; 
-1,29494; 0,64369; 86,9964; -13,9619; 
-1,28839; 0,666385; 86,8565; -14,0195; 
-1,28161; 0,689167; 86,716; -14,0767; 
-1,27461; 0,712036; 86,575; -14,1336; 
-1,26737; 0,73499; 86,4334; -14,1903; 
-1,25991; 0,758029; 86,2912; -14,2466; 
-1,25221; 0,781152; 86,1484; -14,3026; 
-1,24428; 0,804358; 86,0051; -14,3584; 
-1,23612; 0,827647; 85,8613; -14,4138; 
-1,22773; 0,851017; 85,7169; -14,4689; 
-1,2191; 0,874469; 85,5719; -14,5237; 
-1,21024; 0,898001; 85,4264; -14,5783; 
-1,20114; 0,921613; 85,2803; -14,6325; 
-1,19181; 0,945303; 85,1337; -14,6864; 
-1,18223; 0,969072; 84,9866; -14,74; 
-1,17242; 0,992917; 84,8389; -14,7934; 
-1,16238; 1,01684; 84,6907; -14,8464; 
-1,15209; 1,04084; 84,542; -14,8992; 
-1,14156; 1,06491; 84,3928; -14,9516; 
-1,13079; 1,08906; 84,243; -15,0038; 
-1,11978; 1,11328; 84,0927; -15,0556; 
-1,10852; 1,13757; 83,9419; -15,1072; 
-1,09703; 1,16194; 83,7905; -15,1585; 
-1,08528; 1,18638; 83,6387; -15,2095; 
-1,0733; 1,21088; 83,4864; -15,2602; 
-1,06107; 1,23546; 83,3335; -15,3106; 
-1,04859; 1,26011; 83,1801; -15,3607; 
-1,03586; 1,28482; 83,0263; -15,4106; 
-1,02289; 1,3096; 82,8719; -15,4601; 
-1,00967; 1,33445; 82,7171; -15,5094; 
-0,996203; 1,35936; 82,5617; -15,5584; 
-0,982485; 1,38434; 82,4059; -15,6071; 
-0,968516; 1,40939; 82,2496; -15,6555; 
-0,954297; 1,43449; 82,0928; -15,7036; 
-0,939826; 1,45966; 81,9355; -15,7515; 
-0,925103; 1,4849; 81,7778; -15,7991; 
-0,910128; 1,51019; 81,6195; -15,8464; 
-0,894899; 1,53554; 81,4609; -15,8934; 
-0,879417; 1,56096; 81,3017; -15,9402; 
-0,86368; 1,58643; 81,142; -15,9867; 
-0,847688; 1,61196; 80,982; -16,0329; 
-0,83144; 1,63755; 80,8214; -16,0788; 
-0,814937; 1,6632; 80,6604; -16,1245; 
-0,798176; 1,6889; 80,4989; -16,1699; 
-0,781159; 1,71465; 80,337; -16,215; 
-0,763883; 1,74046; 80,1746; -16,2598; 
-0,746349; 1,76633; 80,0118; -16,3044; 
-0,728556; 1,79225; 79,8485; -16,3487; 
-0,710504; 1,81822; 79,6848; -16,3928; 
-0,692192; 1,84424; 79,5207; -16,4366; 
-0,673619; 1,87031; 79,3561; -16,4801; 
-0,654785; 1,89643; 79,1911; -16,5234; 
-0,63569; 1,9226; 79,0256; -16,5664; 
-0,616333; 1,94882; 78,8597; -16,6091; 
-0,596714; 1,97509; 78,6934; -16,6516; 
-0,576831; 2,0014; 78,5267; -16,6939; 
-0,556685; 2,02776; 78,3596; -16,7358; 
-0,536276; 2,05417; 78,192; -16,7776; 
-0,515602; 2,08062; 78,024; -16,819; 
-0,494663; 2,10712; 77,8556; -16,8602; 
-0,473459; 2,13365; 77,6868; -16,9012; 
-0,45199; 2,16023; 77,5176; -16,9419; 
-0,430255; 2,18685; 77,348; -16,9824; 
-0,408253; 2,21352; 77,1779; -17,0226; 
-0,385984; 2,24022; 77,0075; -17,0626; 
-0,363448; 2,26696; 76,8367; -17,1023; 
-0,340645; 2,29374; 76,6655; -17,1418; 
-0,317573; 2,32056; 76,4939; -17,181; 
-0,294233; 2,34742; 76,3218; -17,22; 
-0,270625; 2,37431; 76,1495; -17,2588; 
-0,246747; 2,40124; 75,9767; -17,2973; 
-0,2226; 2,4282; 75,8035; -17,3356; 
-0,198183; 2,4552; 75,63; -17,3736; 
-0,173496; 2,48223; 75,456; -17,4114; 
-0,148538; 2,50929; 75,2817; -17,449; 
-0,12331; 2,53639; 75,1071; -17,4863; 
-0,0978104; 2,56352; 74,932; -17,5234; 
-0,0720395; 2,59068; 74,7566; -17,5603; 
-0,0459968; 2,61786; 74,5808; -17,5969; 
-0,0196821; 2,64508; 74,4047; -17,6333; 
0,00690492; 2,67233; 74,2281; -17,6695; 
0,0337645; 2,6996; 74,0513; -17,7055; 
0,060897; 2,7269; 73,874; -17,7412; 
0,0883026; 2,75423; 73,6964; -17,7767; 
0,115982; 2,78158; 73,5185; -17,812; 
0,143934; 2,80896; 73,3402; -17,847; 
0,172161; 2,83636; 73,1616; -17,8819; 
0,200662; 2,86378; 72,9826; -17,9165; 
0,229437; 2,89123; 72,8032; -17,9509; 
0,258486; 2,9187; 72,6235; -17,9851; 
0,287811; 2,94619; 72,4435; -18,0191; 
0,31741; 2,9737; 72,2632; -18,0528; 
0,347285; 3,00124; 72,0825; -18,0864; 
0,377435; 3,02879; 71,9014; -18,1197; 
0,407861; 3,05636; 71,7201; -18,1528; 
0,438562; 3,08395; 71,5384; -18,1857; 
0,46954; 3,11155; 71,3564; -18,2184; 
0,500793; 3,13917; 71,174; -18,2509; 
0,532323; 3,16681; 70,9913; -18,2832; 
0,56413; 3,19446; 70,8084; -18,3153; 
0,596212; 3,22213; 70,625; -18,3472; 
0,628572; 3,24981; 70,4414; -18,3788; 
0,661209; 3,27751; 70,2575; -18,4103; 
0,694122; 3,30521; 70,0732; -18,4416; 
0,727313; 3,33293; 69,8886; -18,4726; 
0,760781; 3,36066; 69,7038; -18,5035; 
0,794526; 3,3884; 69,5186; -18,5342; 
0,828549; 3,41615; 69,3331; -18,5647; 
0,862849; 3,44391; 69,1473; -18,595; 
0,897427; 3,47168; 68,9612; -18,6251; 
0,932283; 3,49945; 68,7748; -18,655; 
0,967416; 3,52724; 68,5881; -18,6847; 
1,00283; 3,55503; 68,4011; -18,7142; 
1,03852; 3,58282; 68,2138; -18,7435; 
1,07448; 3,61062; 68,0262; -18,7727; 
1,11073; 3,63843; 67,8383; -18,8016; 
1,14725; 3,66624; 67,6502; -18,8304; 
1,18405; 3,69405; 67,4617; -18,859; 
1,22113; 3,72186; 67,273; -18,8874; 
1,25849; 3,74968; 67,084; -18,9156; 
1,29613; 3,7775; 66,8947; -18,9436; 
1,33404; 3,80532; 66,7051; -18,9715; 
1,37223; 3,83314; 66,5153; -18,9992; 
1,4107; 3,86096; 66,3251; -19,0267; 
1,44945; 3,88878; 66,1347; -19,054; 
1,48848; 3,91659; 65,944; -19,0812; 
1,52778; 3,94441; 65,7531; -19,1081; 
1,56737; 3,97222; 65,5619; -19,1349; 
1,60723; 4,00003; 65,3704; -19,1616; 
1,64737; 4,02783; 65,1787; -19,188; 
1,68779; 4,05563; 64,9866; -19,2143; 
1,72848; 4,08342; 64,7944; -19,2405; 
1,76945; 4,11121; 64,6018; -19,2664; 
1,81071; 4,13899; 64,409; -19,2922; 
1,85223; 4,16677; 64,216; -19,3178; 
1,89404; 4,19454; 64,0227; -19,3433; 
1,93612; 4,2223; 63,8291; -19,3686; 
1,97849; 4,25005; 63,6353; -19,3937; 
2,02113; 4,27779; 63,4413; -19,4187; 
2,06404; 4,30552; 63,2469; -19,4435; 
2,10724; 4,33324; 63,0524; -19,4681; 
2,15071; 4,36095; 62,8576; -19,4926; 
2,19445; 4,38865; 62,6625; -19,517; 
2,23848; 4,41633; 62,4672; -19,5411; 
2,28278; 4,444; 62,2717; -19,5652; 
2,32736; 4,47166; 62,0759; -19,589; 
2,37221; 4,49931; 61,8799; -19,6128; 
2,41735; 4,52694; 61,6837; -19,6363; 
2,46275; 4,55456; 61,4872; -19,6597; 
2,50844; 4,58216; 61,2905; -19,683; 
2,5544; 4,60974; 61,0935; -19,7061; 
2,60063; 4,63731; 60,8964; -19,7291; 
2,64714; 4,66486; 60,699; -19,7519; 
2,69393; 4,6924; 60,5013; -19,7746; 
2,74099; 4,71991; 60,3035; -19,7971; 
2,78833; 4,74741; 60,1054; -19,8195; 
2,83594; 4,77489; 59,9071; -19,8417; 
2,88382; 4,80235; 59,7086; -19,8638; 
2,93199; 4,82979; 59,5098; -19,8858; 
2,98042; 4,8572; 59,3108; -19,9076; 
3,02913; 4,8846; 59,1117; -19,9293; 
3,07811; 4,91197; 58,9123; -19,9508; 
3,12737; 4,93933; 58,7126; -19,9722; 
3,1769; 4,96666; 58,5128; -19,9935; 
3,2267; 4,99396; 58,3128; -20,0146; 
3,27678; 5,02124; 58,1125; -20,0356; 
3,32713; 5,0485; 57,9121; -20,0564; 
3,37775; 5,07574; 57,7114; -20,0772; 
3,42864; 5,10295; 57,5105; -20,0978; 
3,47981; 5,13013; 57,3094; -20,1182; 
3,53124; 5,15729; 57,1082; -20,1386; 
3,58295; 5,18442; 56,9067; -20,1588; 
3,63493; 5,21152; 56,705; -20,1788; 
3,68718; 5,2386; 56,5031; -20,1988; 
3,7397; 5,26565; 56,301; -20,2186; 
3,7925; 5,29267; 56,0987; -20,2383; 
3,84556; 5,31966; 55,8962; -20,2579; 
3,89889; 5,34662; 55,6936; -20,2773; 
3,95249; 5,37355; 55,4907; -20,2966; 
4,00636; 5,40045; 55,2876; -20,3158; 
4,0605; 5,42733; 55,0844; -20,3349; 
4,11491; 5,45417; 54,8809; -20,3539; 
4,16958; 5,48098; 54,6773; -20,3727; 
4,22453; 5,50775; 54,4735; -20,3914; 
4,27974; 5,5345; 54,2695; -20,41; 
4,33522; 5,56121; 54,0653; -20,4285; 
4,39096; 5,58789; 53,8609; -20,4469; 
4,44697; 5,61454; 53,6563; -20,4651; 
4,50325; 5,64115; 53,4516; -20,4833; 
4,5598; 5,66772; 53,2467; -20,5013; 
4,61661; 5,69427; 53,0416; -20,5192; 
4,67368; 5,72077; 52,8363; -20,537; 
4,73102; 5,74725; 52,6308; -20,5547; 
4,78863; 5,77368; 52,4252; -20,5723; 
4,84649; 5,80008; 52,2194; -20,5897; 
4,90463; 5,82645; 52,0134; -20,6071; 
4,96302; 5,85277; 51,8072; -20,6243; 
5,02168; 5,87906; 51,6009; -20,6414; 
5,0806; 5,90531; 51,3944; -20,6585; 
5,13979; 5,93152; 51,1877; -20,6754; 
5,19923; 5,9577; 50,9809; -20,6922; 
5,25894; 5,98383; 50,7739; -20,7089; 
5,31891; 6,00993; 50,5667; -20,7255; 
5,37914; 6,03598; 50,3594; -20,742; 
5,43963; 6,062; 50,1519; -20,7584; 
5,50038; 6,08797; 49,9442; -20,7747; 
5,56139; 6,11391; 49,7364; -20,7909; 
5,62266; 6,1398; 49,5284; -20,807; 
5,68419; 6,16565; 49,3203; -20,823; 
5,74597; 6,19146; 49,1119; -20,8389; 
5,80802; 6,21723; 48,9035; -20,8547; 
5,87032; 6,24296; 48,6949; -20,8704; 
5,93287; 6,26864; 48,4861; -20,8861; 
5,99569; 6,29428; 48,2771; -20,9016; 
6,05876; 6,31988; 48,068; -20,917; 
6,12209; 6,34543; 47,8588; -20,9323; 
6,18567; 6,37094; 47,6494; -20,9475; 
6,2495; 6,3964; 47,4398; -20,9626; 
6,3136; 6,42182; 47,2301; -20,9777; 
6,37794; 6,4472; 47,0203; -20,9926; 
6,44254; 6,47253; 46,8103; -21,0075; 
6,50739; 6,49781; 46,6001; -21,0222; 
6,5725; 6,52305; 46,3898; -21,0369; 
6,63785; 6,54824; 46,1794; -21,0515; 
6,70346; 6,57339; 45,9688; -21,066; 
6,76932; 6,59849; 45,7581; -21,0804; 
6,83543; 6,62354; 45,5472; -21,0947; 
6,90179; 6,64855; 45,3362; -21,1089; 
6,9684; 6,6735; 45,125; -21,1231; 
7,03526; 6,69841; 44,9137; -21,1371; 
7,10237; 6,72327; 44,7023; -21,1511; 
7,16973; 6,74809; 44,4907; -21,165; 
7,23733; 6,77285; 44,279; -21,1788; 
7,30518; 6,79757; 44,0671; -21,1925; 
7,37328; 6,82224; 43,8551; -21,2062; 
7,44163; 6,84685; 43,643; -21,2197; 
7,51022; 6,87142; 43,4307; -21,2332; 
7,57906; 6,89594; 43,2183; -21,2466; 
7,64814; 6,92041; 43,0058; -21,2599; 
7,71746; 6,94482; 42,7931; -21,2731; 
7,78703; 6,96919; 42,5803; -21,2863; 
7,85685; 6,99351; 42,3674; -21,2993; 
7,9269; 7,01777; 42,1544; -21,3123; 
7,9972; 7,04199; 41,9412; -21,3252; 
8,06774; 7,06615; 41,7279; -21,3381; 
8,13853; 7,09026; 41,5144; -21,3508; 
8,20955; 7,11432; 41,3008; -21,3635; 
8,28081; 7,13832; 41,0871; -21,3761; 
8,35231; 7,16228; 40,8733; -21,3887; 
8,42406; 7,18618; 40,6594; -21,4011; 
8,49604; 7,21003; 40,4453; -21,4135; 
8,56826; 7,23383; 40,2311; -21,4258; 
8,64071; 7,25757; 40,0168; -21,4381; 
8,71341; 7,28126; 39,8023; -21,4502; 
8,78634; 7,3049; 39,5878; -21,4623; 
8,85951; 7,32848; 39,3731; -21,4743; 
8,93291; 7,35201; 39,1583; -21,4863; 
9,00655; 7,37548; 38,9434; -21,4982; 
9,08042; 7,3989; 38,7283; -21,51; 
9,15452; 7,42227; 38,5132; -21,5217; 
9,22886; 7,44558; 38,2979; -21,5334; 
9,30344; 7,46884; 38,0825; -21,545; 
9,37824; 7,49204; 37,867; -21,5565; 
9,45328; 7,51518; 37,6514; -21,568; 
9,52854; 7,53828; 37,4356; -21,5794; 
9,60404; 7,56131; 37,2198; -21,5907; 
9,67977; 7,58429; 37,0038; -21,602; 
9,75573; 7,60722; 36,7877; -21,6132; 
9,83191; 7,63009; 36,5716; -21,6243; 
9,90833; 7,6529; 36,3553; -21,6354; 
9,98497; 7,67565; 36,1388; -21,6464; 
10,0618; 7,69835; 35,9223; -21,6573; 
10,1389; 7,721; 35,7057; -21,6682; 
10,2163; 7,74359; 35,489; -21,679; 
10,2938; 7,76612; 35,2721; -21,6898; 
10,3716; 7,78859; 35,0552; -21,7005; 
10,4496; 7,81101; 34,8381; -21,7111; 
10,5278; 7,83337; 34,6209; -21,7217; 
10,6062; 7,85567; 34,4037; -21,7322; 
10,6849; 7,87791; 34,1863; -21,7426; 
10,7638; 7,9001; 33,9688; -21,753; 
10,8429; 7,92223; 33,7512; -21,7633; 
10,9223; 7,9443; 33,5336; -21,7736; 
11,0018; 7,96632; 33,3158; -21,7838; 
11,0816; 7,98827; 33,0979; -21,7939; 
11,1616; 8,01017; 32,8799; -21,804; 
11,2418; 8,03201; 32,6618; -21,8141; 
11,3222; 8,05379; 32,4436; -21,824; 
11,4029; 8,07552; 32,2253; -21,834; 
11,4837; 8,09718; 32,0069; -21,8438; 
11,5648; 8,11879; 31,7884; -21,8536; 
11,6461; 8,14034; 31,5699; -21,8634; 
11,7276; 8,16183; 31,3512; -21,8731; 
11,8093; 8,18326; 31,1324; -21,8827; 
11,8913; 8,20463; 30,9135; -21,8923; 
11,9734; 8,22595; 30,6946; -21,9018; 
12,0558; 8,2472; 30,4755; -21,9113; 
12,1384; 8,2684; 30,2563; -21,9207; 
12,2212; 8,28953; 30,0371; -21,9301; 
12,3042; 8,31061; 29,8177; -21,9394; 
12,3874; 8,33163; 29,5983; -21,9487; 
12,4708; 8,35258; 29,3788; -21,9579; 
12,5544; 8,37348; 29,1591; -21,9671; 
12,6383; 8,39432; 28,9394; -21,9762; 
12,7223; 8,4151; 28,7196; -21,9852; 
12,8066; 8,43582; 28,4997; -21,9942; 
12,891; 8,45648; 28,2797; -22,0032; 
12,9757; 8,47709; 28,0596; -22,0121; 
13,0606; 8,49763; 27,8395; -22,021; 
13,1456; 8,51811; 27,6192; -22,0298; 
13,2309; 8,53853; 27,3989; -22,0385; 
13,3164; 8,55889; 27,1785; -22,0473; 
13,4021; 8,5792; 26,9579; -22,0559; 
13,488; 8,59944; 26,7373; -22,0645; 
13,5741; 8,61962; 26,5166; -22,0731; 
13,6604; 8,63974; 26,2959; -22,0816; 
13,7469; 8,65981; 26,075; -22,0901; 
13,8336; 8,67981; 25,8541; -22,0985; 
13,9205; 8,69975; 25,633; -22,1069; 
14,0076; 8,71964; 25,4119; -22,1152; 
14,0949; 8,73946; 25,1907; -22,1235; 
14,1824; 8,75922; 24,9695; -22,1318; 
14,2701; 8,77892; 24,7481; -22,14; 
14,3579; 8,79857; 24,5267; -22,1481; 
14,446; 8,81815; 24,3051; -22,1562; 
14,5343; 8,83767; 24,0835; -22,1643; 
14,6228; 8,85713; 23,8619; -22,1723; 
14,7115; 8,87653; 23,6401; -22,1803; 
14,8003; 8,89587; 23,4183; -22,1882; 
14,8894; 8,91516; 23,1963; -22,1961; 
14,9786; 8,93438; 22,9743; -22,2039; 
15,0681; 8,95354; 22,7523; -22,2118; 
15,1577; 8,97264; 22,5301; -22,2195; 
15,2475; 8,99168; 22,3079; -22,2272; 
15,3375; 9,01066; 22,0855; -22,2349; 
15,4277; 9,02958; 21,8632; -22,2425; 
15,5181; 9,04844; 21,6407; -22,2501; 
15,6087; 9,06724; 21,4182; -22,2577; 
15,6995; 9,08598; 21,1955; -22,2652; 
15,7904; 9,10466; 20,9729; -22,2727; 
15,8816; 9,12328; 20,7501; -22,2801; 
15,9729; 9,14184; 20,5273; -22,2875; 
16,0644; 9,16034; 20,3043; -22,2949; 
16,1561; 9,17878; 20,0814; -22,3022; 
16,248; 9,19716; 19,8583; -22,3094; 
16,34; 9,21548; 19,6352; -22,3167; 
16,4323; 9,23374; 19,412; -22,3239; 
16,5247; 9,25194; 19,1887; -22,331; 
16,6173; 9,27008; 18,9653; -22,3382; 
16,7101; 9,28816; 18,7419; -22,3452; 
16,8031; 9,30618; 18,5184; -22,3523; 
16,8962; 9,32414; 18,2949; -22,3593; 
16,9896; 9,34204; 18,0713; -22,3663; 
17,0831; 9,35988; 17,8476; -22,3732; 
17,1768; 9,37766; 17,6238; -22,3801; 
17,2706; 9,39539; 17,4; -22,3869; 
17,3647; 9,41305; 17,1761; -22,3938; 
17,4589; 9,43065; 16,9521; -22,4006; 
17,5533; 9,4482; 16,728; -22,4073; 
17,6478; 9,46568; 16,5039; -22,414; 
17,7426; 9,48311; 16,2798; -22,4207; 
17,8375; 9,50047; 16,0555; -22,4273; 
17,9326; 9,51778; 15,8312; -22,434; 
18,0279; 9,53502; 15,6068; -22,4405; 
18,1233; 9,55221; 15,3824; -22,4471; 
18,2189; 9,56934; 15,1579; -22,4536; 
18,3147; 9,58641; 14,9333; -22,46; 
18,4106; 9,60342; 14,7087; -22,4665; 
18,5068; 9,62037; 14,484; -22,4729; 
18,603; 9,63727; 14,2592; -22,4793; 
18,6995; 9,6541; 14,0344; -22,4856; 
18,7961; 9,67088; 13,8095; -22,4919; 
18,8929; 9,6876; 13,5846; -22,4982; 
18,9899; 9,70425; 13,3596; -22,5044; 
19,087; 9,72085; 13,1345; -22,5106; 
19,1843; 9,7374; 12,9094; -22,5168; 
19,2817; 9,75388; 12,6842; -22,5229; 
19,3794; 9,7703; 12,4589; -22,529; 
19,4772; 9,78667; 12,2336; -22,5351; 
19,5751; 9,80298; 12,0082; -22,5412; 
19,6732; 9,81923; 11,7828; -22,5472; 
