9.6;2.3;1.00609;2.99391;7.42151e-05;1;63;1.00135;2.99873;3.47348e-06;1;24;1.01825;2.99851;0.00145993;1;120;120
-8.2;-5.5;0.994252;3.00575;6.60818e-05;1;39;0.998791;3.00115;2.80565e-06;1;18;0.986364;2.9874;0.00309764;1;127;127
-5.4;-4.9;1.00589;2.99411;6.94166e-05;1;46;1.00118;2.99885;2.73178e-06;1;20;0.988354;2.98562;0.00305086;1;123;123
2.1;5.5;0.99389;3.00611;7.46538e-05;1;45;0.998924;3.00103;2.22202e-06;1;20;1.0076;3.01726;0.00282771;1;97;97
7.9;-1.2;1.00589;2.99411;6.93653e-05;1;65;1.00138;2.99868;3.64491e-06;1;24;1.01623;2.99012;0.000522142;1;118;118
6.4;-7.2;1.00603;2.99397;7.28116e-05;1;68;1.00135;2.99868;3.57748e-06;1;25;1.00887;2.98325;0.000607824;1;125;125
-5.9;5;0.99417;3.00583;6.79683e-05;1;63;0.998784;3.00115;2.8194e-06;1;24;0.98202;3.00521;0.00100256;1;116;116
9.3;0;1.006;2.994;7.18875e-05;1;65;1.001;2.99898;2.03792e-06;1;25;1.01762;2.99363;0.000857018;1;120;120
-6.6;6.4;0.994164;3.00584;6.81211e-05;1;65;0.998561;3.00137;3.9653e-06;1;24;0.983021;3.0076;0.00069819;1;119;119
2.4;1.4;1.00626;2.99374;7.84212e-05;1;52;1.00147;2.99863;4.09839e-06;1;20;1.01249;2.98572;0.000372726;1;92;92
8.7;-4.4;1.00584;2.99416;6.8219e-05;1;68;1.00148;2.99849;4.48012e-06;1;24;1.01331;2.98721;0.000341915;1;124;124
4.3;-0.9;1.00582;2.99418;6.77987e-05;1;61;1.00108;2.99885;2.51275e-06;1;23;1.0117;2.98618;0.000346065;1;110;110
-7.3;6.5;0.993739;3.00626;7.83899e-05;1;65;0.998971;3.00105;2.16161e-06;1;25;0.983265;3.00706;0.000704549;1;121;121
-4.1;3.6;0.993677;3.00632;7.9956e-05;1;58;0.998794;3.00114;2.77423e-06;1;23;0.981921;3.00213;0.0013492;1;110;110
-6.8;5.1;0.994164;3.00584;6.81211e-05;1;64;0.99864;3.00129;3.52706e-06;1;24;0.981657;3.00494;0.00107962;1;118;118
